Time [yyyy.MM.dd HH:mm:ss],cTR1 [g/m3]
2024.10.15 15:00:00,1.36021944854E-05
2024.10.15 16:00:00,1.36044345709E-05
2024.10.15 17:00:00,1.36057869895E-05
2024.10.15 18:00:00,1.36068756547E-05
2024.10.15 19:00:00,1.36089920488E-05
2024.10.15 20:00:00,1.36096368806E-05
2024.10.15 21:00:00,1.36098660732E-05
2024.10.15 22:00:00,1.36081071105E-05
2024.10.15 23:00:00,1.36052849484E-05
2024.10.16 00:00:00,1.36014768941E-05
2024.10.16 01:00:00,1.35975642479E-05
2024.10.16 02:00:00,1.35908876473E-05
2024.10.16 03:00:00,1.35892869366E-05
2024.10.16 04:00:00,1.35870986924E-05
2024.10.16 05:00:00,1.35852833409E-05
2024.10.16 06:00:00,1.35829995997E-05
2024.10.16 07:00:00,1.35808504638E-05
2024.10.16 08:00:00,1.35790296554E-05
2024.10.16 09:00:00,1.35782083817E-05
2024.10.16 10:00:00,1.3576513993E-05
2024.10.16 11:00:00,1.35754889925E-05
2024.10.16 12:00:00,1.35753052746E-05
2024.10.16 13:00:00,1.35748423418E-05
2024.10.16 14:00:00,1.35738446261E-05
2024.10.16 15:00:00,1.35737700475E-05
2024.10.16 16:00:00,1.35746095111E-05
2024.10.16 17:00:00,1.35743603096E-05
2024.10.16 18:00:00,1.35755144584E-05
2024.10.16 19:00:00,1.35759773912E-05
2024.10.16 20:00:00,1.35774507726E-05
2024.10.16 21:00:00,1.35786049213E-05
2024.10.16 22:00:00,1.35788768603E-05
2024.10.16 23:00:00,1.35790805871E-05
2024.10.17 00:00:00,1.35786158353E-05
2024.10.17 01:00:00,1.35783648147E-05
2024.10.17 02:00:00,1.35783639053E-05
2024.10.17 03:00:00,1.35780728669E-05
2024.10.17 04:00:00,1.35786622195E-05
2024.10.17 05:00:00,1.35806021717E-05
2024.10.17 06:00:00,1.35809414132E-05
2024.10.17 07:00:00,1.35821073854E-05
2024.10.17 08:00:00,1.3581490748E-05
2024.10.17 09:00:00,1.35825666803E-05
2024.10.17 10:00:00,1.35835934998E-05
2024.10.17 11:00:00,1.35816508191E-05
2024.10.17 12:00:00,1.35789614433E-05
2024.10.17 13:00:00,1.35792461151E-05
2024.10.17 14:00:00,1.35778500407E-05
2024.10.17 15:00:00,1.35779964694E-05
2024.10.17 16:00:00,1.35777445394E-05
2024.10.17 17:00:00,1.3574289369E-05
2024.10.17 18:00:00,1.35744685394E-05
2024.10.17 19:00:00,1.35748687171E-05
2024.10.17 20:00:00,1.35745831358E-05
2024.10.17 21:00:00,1.35735508593E-05
2024.10.17 22:00:00,1.35719983518E-05
2024.10.17 23:00:00,1.3569917428E-05
2024.10.18 00:00:00,1.3567672795E-05
2024.10.18 01:00:00,1.3565527297E-05
2024.10.18 02:00:00,1.35636018967E-05
2024.10.18 03:00:00,1.35619420689E-05
2024.10.18 04:00:00,1.35605851028E-05
2024.10.18 05:00:00,1.35596346809E-05
2024.10.18 06:00:00,1.35590717036E-05
2024.10.18 07:00:00,1.3558747014E-05
2024.10.18 08:00:00,1.35585332828E-05
2024.10.18 09:00:00,1.35583459269E-05
2024.10.18 10:00:00,1.35579130074E-05
2024.10.18 11:00:00,1.35562295327E-05
2024.10.18 12:00:00,1.35521349875E-05
2024.10.18 13:00:00,1.35474829221E-05
2024.10.18 14:00:00,1.3542276065E-05
2024.10.18 15:00:00,1.35370974021E-05
2024.10.18 16:00:00,1.35340687848E-05
2024.10.18 17:00:00,1.35358741318E-05
2024.10.18 18:00:00,1.3540643522E-05
2024.10.18 19:00:00,1.35437212521E-05
2024.10.18 20:00:00,1.35454592964E-05
2024.10.18 21:00:00,1.35467744258E-05
2024.10.18 22:00:00,1.35481950565E-05
2024.10.18 23:00:00,1.35498548843E-05
2024.10.19 00:00:00,1.35516975206E-05
2024.10.19 01:00:00,1.35533591674E-05
2024.10.19 02:00:00,1.35545787998E-05
2024.10.19 03:00:00,1.35545369631E-05
2024.10.19 04:00:00,1.35539321491E-05
2024.10.19 05:00:00,1.35538411996E-05
2024.10.19 06:00:00,1.35544623845E-05
2024.10.19 07:00:00,1.35567379402E-05
2024.10.19 08:00:00,1.35599093483E-05
2024.10.19 09:00:00,1.35632253659E-05
2024.10.19 10:00:00,1.35657965075E-05
2024.10.19 11:00:00,1.3566736925E-05
2024.10.19 12:00:00,1.35664695335E-05
2024.10.19 13:00:00,1.35653044708E-05
2024.10.19 14:00:00,1.35637765197E-05
2024.10.19 15:00:00,1.35635928018E-05
2024.10.19 16:00:00,1.35633281388E-05
2024.10.19 17:00:00,1.35615327963E-05
2024.10.19 18:00:00,1.35599975692E-05
2024.10.19 19:00:00,1.35602240334E-05
2024.10.19 20:00:00,1.35605687319E-05
2024.10.19 21:00:00,1.35594355015E-05
2024.10.19 22:00:00,1.35571917781E-05
2024.10.19 23:00:00,1.35549325933E-05
2024.10.20 00:00:00,1.35530599437E-05
2024.10.20 01:00:00,1.35517875606E-05
2024.10.20 02:00:00,1.35498803502E-05
2024.10.20 03:00:00,1.35461186801E-05
2024.10.20 04:00:00,1.35446171043E-05
2024.10.20 05:00:00,1.35426062116E-05
2024.10.20 06:00:00,1.3540042346E-05
2024.10.20 07:00:00,1.35386362672E-05
2024.10.20 08:00:00,1.3537126506E-05
2024.10.20 09:00:00,1.35343279908E-05
2024.10.20 10:00:00,1.35330192279E-05
2024.10.20 11:00:00,1.35345671879E-05
2024.10.20 12:00:00,1.3529831449E-05
2024.10.20 13:00:00,1.35277186928E-05
2024.10.20 14:00:00,1.35234477057E-05
2024.10.20 15:00:00,1.35239270094E-05
2024.10.20 16:00:00,1.35244390549E-05
2024.10.20 17:00:00,1.35236796268E-05
2024.10.20 18:00:00,1.35229474836E-05
2024.10.20 19:00:00,1.35238187795E-05
2024.10.20 20:00:00,1.35259151648E-05
2024.10.20 21:00:00,1.35271966428E-05
2024.10.20 22:00:00,1.35274058266E-05
2024.10.20 23:00:00,1.35278887683E-05
2024.10.21 00:00:00,1.35278951348E-05
2024.10.21 01:00:00,1.35257478178E-05
2024.10.21 02:00:00,1.35224108817E-05
2024.10.21 03:00:00,1.35196378324E-05
2024.10.21 04:00:00,1.35145419335E-05
2024.10.21 05:00:00,1.35103355206E-05
2024.10.21 06:00:00,1.35057443913E-05
2024.10.21 07:00:00,1.35023019538E-05
2024.10.21 08:00:00,1.34996316774E-05
2024.10.21 09:00:00,1.34970978252E-05
2024.10.21 10:00:00,1.34930296554E-05
2024.10.21 11:00:00,1.34913507281E-05
2024.10.21 12:00:00,1.34877382152E-05
2024.10.21 13:00:00,1.34859528771E-05
2024.10.21 14:00:00,1.34845122375E-05
2024.10.21 15:00:00,1.34829624585E-05
2024.10.21 16:00:00,1.34804658956E-05
2024.10.21 17:00:00,1.34778056236E-05
2024.10.21 18:00:00,1.34744686875E-05
2024.10.21 19:00:00,1.34730689751E-05
2024.10.21 20:00:00,1.34692991196E-05
2024.10.21 21:00:00,1.34686315505E-05
2024.10.21 22:00:00,1.34663414428E-05
2024.10.21 23:00:00,1.34653782879E-05
2024.10.22 00:00:00,1.34639212774E-05
2024.10.22 01:00:00,1.34612373586E-05
2024.10.22 02:00:00,1.34596702992E-05
2024.10.22 03:00:00,1.34571873787E-05
2024.10.22 04:00:00,1.34527381306E-05
2024.10.22 05:00:00,1.3449753169E-05
2024.10.22 06:00:00,1.34482506837E-05
2024.10.22 07:00:00,1.34466308737E-05
2024.10.22 08:00:00,1.34428228193E-05
2024.10.22 09:00:00,1.34411902764E-05
2024.10.22 10:00:00,1.34386664286E-05
2024.10.22 11:00:00,1.34379661176E-05
2024.10.22 12:00:00,1.34355741466E-05
2024.10.22 13:00:00,1.34328984132E-05
2024.10.22 14:00:00,1.3429061255E-05
2024.10.22 15:00:00,1.34273932417E-05
2024.10.22 16:00:00,1.34254660225E-05
2024.10.22 17:00:00,1.34230003823E-05
2024.10.22 18:00:00,1.34203673952E-05
2024.10.22 19:00:00,1.34177280415E-05
2024.10.22 20:00:00,1.34134334075E-05
2024.10.22 21:00:00,1.34101537697E-05
2024.10.22 22:00:00,1.34082692966E-05
2024.10.22 23:00:00,1.34063420774E-05
2024.10.23 00:00:00,1.34044157676E-05
2024.10.23 01:00:00,1.34026004162E-05
2024.10.23 02:00:00,1.34008405439E-05
2024.10.23 03:00:00,1.34001056722E-05
2024.10.23 04:00:00,1.33985431603E-05
2024.10.23 05:00:00,1.33986350193E-05
2024.10.23 06:00:00,1.33987196023E-05
2024.10.23 07:00:00,1.33989587994E-05
2024.10.23 08:00:00,1.33994481075E-05
2024.10.23 09:00:00,1.33999928948E-05
2024.10.23 10:00:00,1.34005249492E-05
2024.10.23 11:00:00,1.34008987516E-05
2024.10.23 12:00:00,1.34010379043E-05
2024.10.23 13:00:00,1.34010579131E-05
2024.10.23 14:00:00,1.3401079741E-05
2024.10.23 15:00:00,1.34011288537E-05
2024.10.23 16:00:00,1.34012670969E-05
2024.10.23 17:00:00,1.34015763251E-05
2024.10.23 18:00:00,1.34019910547E-05
2024.10.23 19:00:00,1.34023530336E-05
2024.10.23 20:00:00,1.34028732646E-05
2024.10.23 21:00:00,1.34028196044E-05
2024.10.23 22:00:00,1.34022366183E-05
2024.10.23 23:00:00,1.34012288981E-05
2024.10.24 00:00:00,1.34017809614E-05
2024.10.24 01:00:00,1.34028223329E-05
2024.10.24 02:00:00,1.34033052746E-05
2024.10.24 03:00:00,1.340322342E-05
2024.10.24 04:00:00,1.34028123284E-05
2024.10.24 05:00:00,1.34022511702E-05
2024.10.24 06:00:00,1.34016008815E-05
2024.10.24 07:00:00,1.34007068482E-05
2024.10.24 08:00:00,1.33998128149E-05
2024.10.24 09:00:00,1.33992534757E-05
2024.10.24 10:00:00,1.3399202544E-05
2024.10.24 11:00:00,1.33992452902E-05
2024.10.24 12:00:00,1.339910159E-05
2024.10.24 13:00:00,1.33989533424E-05
2024.10.24 14:00:00,1.33991770781E-05
2024.10.24 15:00:00,1.3398941519E-05
2024.10.24 16:00:00,1.33982075567E-05
2024.10.24 17:00:00,1.33971034302E-05
2024.10.24 18:00:00,1.33958901642E-05
2024.10.24 19:00:00,1.33947360155E-05
2024.10.24 20:00:00,1.33926241688E-05
2024.10.24 21:00:00,1.33912944875E-05
2024.10.24 22:00:00,1.3390868844E-05
2024.10.24 23:00:00,1.33903549795E-05
2024.10.25 00:00:00,1.33893054226E-05
2024.10.25 01:00:00,1.33887315314E-05
2024.10.25 02:00:00,1.3388123989E-05
2024.10.25 03:00:00,1.33872299557E-05
2024.10.25 04:00:00,1.33865696625E-05
2024.10.25 05:00:00,1.33855082822E-05
2024.10.25 06:00:00,1.33845414894E-05
2024.10.25 07:00:00,1.33847242978E-05
2024.10.25 08:00:00,1.33846442623E-05
2024.10.25 09:00:00,1.33845878736E-05
2024.10.25 10:00:00,1.33845687742E-05
2024.10.25 11:00:00,1.33846560857E-05
2024.10.25 12:00:00,1.33811681735E-05
2024.10.25 13:00:00,1.33824123623E-05
2024.10.25 14:00:00,1.33834073495E-05
2024.10.25 15:00:00,1.33838684633E-05
2024.10.25 16:00:00,1.3383480109E-05
2024.10.25 17:00:00,1.33838711918E-05
2024.10.25 18:00:00,1.33839730552E-05
2024.10.25 19:00:00,1.33839866976E-05
2024.10.25 20:00:00,1.33839375849E-05
2024.10.25 21:00:00,1.33837938847E-05
2024.10.25 22:00:00,1.33835355882E-05
2024.10.25 23:00:00,1.33831317726E-05
2024.10.26 00:00:00,1.33825278681E-05
2024.10.26 01:00:00,1.33815874506E-05
2024.10.26 02:00:00,1.33806152007E-05
2024.10.26 03:00:00,1.33794164867E-05
2024.10.26 04:00:00,1.33780113174E-05
2024.10.26 05:00:00,1.3375160961E-05
2024.10.26 06:00:00,1.33738958539E-05
2024.10.26 07:00:00,1.33722442115E-05
2024.10.26 08:00:00,1.33705216285E-05
2024.10.26 09:00:00,1.33682351589E-05
2024.10.26 10:00:00,1.33670309879E-05
2024.10.26 11:00:00,1.33666017064E-05
2024.10.26 12:00:00,1.33666926558E-05
2024.10.26 13:00:00,1.33672911034E-05
2024.10.26 14:00:00,1.33681978696E-05
2024.10.26 15:00:00,1.33692119562E-05
2024.10.26 16:00:00,1.33694584292E-05
2024.10.26 17:00:00,1.33678186103E-05
2024.10.26 18:00:00,1.33654239107E-05
2024.10.26 19:00:00,1.33630956043E-05
2024.10.26 20:00:00,1.33608591568E-05
2024.10.26 21:00:00,1.33585253934E-05
2024.10.26 22:00:00,1.33560506583E-05
2024.10.26 23:00:00,1.33533321787E-05
2024.10.27 00:00:00,1.33495150294E-05
2024.10.27 01:00:00,1.33458324854E-05
2024.10.27 02:00:00,1.33414123411E-05
2024.10.27 03:00:00,1.33388066388E-05
2024.10.27 04:00:00,1.33364756039E-05
2024.10.27 05:00:00,1.3336027223E-05
2024.10.27 06:00:00,1.33351795739E-05
2024.10.27 07:00:00,1.33341090987E-05
2024.10.27 08:00:00,1.33322191687E-05
2024.10.27 09:00:00,1.33313187689E-05
2024.10.27 10:00:00,1.33308403747E-05
2024.10.27 11:00:00,1.3330701222E-05
2024.10.27 12:00:00,1.33307194119E-05
2024.10.27 13:00:00,1.33305557029E-05
2024.10.27 14:00:00,1.33295989144E-05
2024.10.27 15:00:00,1.33286021082E-05
2024.10.27 16:00:00,1.33278035719E-05
2024.10.27 17:00:00,1.33270687002E-05
2024.10.27 18:00:00,1.33263438329E-05
2024.10.27 19:00:00,1.33257126436E-05
2024.10.27 20:00:00,1.33251996886E-05
2024.10.27 21:00:00,1.33245794132E-05
2024.10.27 22:00:00,1.33235380417E-05
2024.10.27 23:00:00,1.33223911689E-05
2024.10.28 00:00:00,1.3321348888E-05
2024.10.28 01:00:00,1.33201283461E-05
2024.10.28 02:00:00,1.33190333145E-05
2024.10.28 03:00:00,1.33170551635E-05
2024.10.28 04:00:00,1.33153262141E-05
2024.10.28 05:00:00,1.33141375045E-05
2024.10.28 06:00:00,1.331275962E-05
2024.10.28 07:00:00,1.33112453113E-05
2024.10.28 08:00:00,1.33095945785E-05
2024.10.28 09:00:00,1.33076091515E-05
2024.10.28 10:00:00,1.330528994E-05
2024.10.28 11:00:00,1.33042576635E-05
2024.10.28 12:00:00,1.33031371661E-05
2024.10.28 13:00:00,1.33020112116E-05
2024.10.28 14:00:00,1.33008652483E-05
2024.10.28 15:00:00,1.32992527142E-05
2024.10.28 16:00:00,1.32970972118E-05
2024.10.28 17:00:00,1.32958257382E-05
2024.10.28 18:00:00,1.32952445711E-05
2024.10.28 19:00:00,1.32943096105E-05
2024.10.28 20:00:00,1.3292249605E-05
2024.10.28 21:00:00,1.32906106955E-05
2024.10.28 22:00:00,1.32876948555E-05
2024.10.28 23:00:00,1.32851173476E-05
2024.10.29 00:00:00,1.32827972266E-05
2024.10.29 01:00:00,1.32821123771E-05
2024.10.29 02:00:00,1.32817713165E-05
2024.10.29 03:00:00,1.32810409923E-05
2024.10.29 04:00:00,1.32797713377E-05
2024.10.29 05:00:00,1.32782733999E-05
2024.10.29 06:00:00,1.32770155687E-05
2024.10.29 07:00:00,1.32750383273E-05
2024.10.29 08:00:00,1.32736622618E-05
2024.10.29 09:00:00,1.32712511913E-05
2024.10.29 10:00:00,1.32706391014E-05
2024.10.29 11:00:00,1.32695658976E-05
2024.10.29 12:00:00,1.32685900098E-05
2024.10.29 13:00:00,1.32675932036E-05
2024.10.29 14:00:00,1.32667892103E-05
2024.10.29 15:00:00,1.32658024086E-05
2024.10.29 16:00:00,1.32652867251E-05
2024.10.29 17:00:00,1.32648237923E-05
2024.10.29 18:00:00,1.32644190671E-05
2024.10.29 19:00:00,1.32639897856E-05
2024.10.29 20:00:00,1.32635332193E-05
2024.10.29 21:00:00,1.326297388E-05
2024.10.29 22:00:00,1.32623590616E-05
2024.10.29 23:00:00,1.326169604E-05
2024.10.30 00:00:00,1.32610311994E-05
2024.10.30 01:00:00,1.32603372549E-05
2024.10.30 02:00:00,1.32596223921E-05
2024.10.30 03:00:00,1.32589129862E-05
2024.10.30 04:00:00,1.32582317747E-05
2024.10.30 05:00:00,1.32575114549E-05
2024.10.30 06:00:00,1.32571212816E-05
2024.10.30 07:00:00,1.32570285132E-05
2024.10.30 08:00:00,1.32562163344E-05
2024.10.30 09:00:00,1.32563745865E-05
2024.10.30 10:00:00,1.32567674882E-05
2024.10.30 11:00:00,1.32571294671E-05
2024.10.30 12:00:00,1.32581490107E-05
2024.10.30 13:00:00,1.32602717713E-05
2024.10.30 14:00:00,1.32634777401E-05
2024.10.30 15:00:00,1.32679306262E-05
2024.10.30 16:00:00,1.32738387038E-05
2024.10.30 17:00:00,1.32779396154E-05
2024.10.30 18:00:00,1.32754867082E-05
2024.10.30 19:00:00,1.32664563353E-05
2024.10.30 20:00:00,1.32612321977E-05
2024.10.30 21:00:00,1.32583654704E-05
2024.10.30 22:00:00,1.32564218802E-05
2024.10.30 23:00:00,1.32548857437E-05
2024.10.31 00:00:00,1.3253546058E-05
2024.10.31 01:00:00,1.32521518026E-05
2024.10.31 02:00:00,1.32507966555E-05
2024.10.31 03:00:00,1.32496179504E-05
2024.10.31 04:00:00,1.32486793518E-05
2024.10.31 05:00:00,1.32479472086E-05
2024.10.31 06:00:00,1.32474588099E-05
2024.10.31 07:00:00,1.32470240715E-05
2024.10.31 08:00:00,1.32461500471E-05
2024.10.31 09:00:00,1.32453988044E-05
2024.10.31 10:00:00,1.3244964066E-05
2024.10.31 11:00:00,1.32445811687E-05
2024.10.31 12:00:00,1.32444838528E-05
2024.10.31 13:00:00,1.32450659294E-05
2024.10.31 14:00:00,1.32458762891E-05
2024.10.31 15:00:00,1.32467739604E-05
2024.10.31 16:00:00,1.32478326123E-05
2024.10.31 17:00:00,1.32490667966E-05
2024.10.31 18:00:00,1.32494915306E-05
2024.10.31 19:00:00,1.32471986944E-05
2024.10.31 20:00:00,1.32452696562E-05
2024.10.31 21:00:00,1.32443510665E-05
2024.10.31 22:00:00,1.32437153297E-05
2024.10.31 23:00:00,1.32429386213E-05
2024.11.01 00:00:00,1.32421473609E-05
