Time [yyyy.MM.dd HH:mm:ss],NH4 [gN/m3]
2024.09.14 15:00:00,3.02143320141E-07
2024.09.14 16:00:00,3.01968867689E-07
2024.09.14 17:00:00,3.01676664094E-07
2024.09.14 18:00:00,3.01309455608E-07
2024.09.14 19:00:00,3.0096964565E-07
2024.09.14 20:00:00,3.00669114495E-07
2024.09.14 21:00:00,3.00402803077E-07
2024.09.14 22:00:00,3.00165510225E-07
2024.09.14 23:00:00,2.99945241977E-07
2024.09.15 00:00:00,2.9974111726E-07
2024.09.15 01:00:00,2.99602220366E-07
2024.09.15 02:00:00,2.99547622262E-07
2024.09.15 03:00:00,2.99597701314E-07
2024.09.15 04:00:00,2.99737905607E-07
2024.09.15 05:00:00,2.99911562252E-07
2024.09.15 06:00:00,3.0017523045E-07
2024.09.15 07:00:00,3.00464392922E-07
2024.09.15 08:00:00,3.00402660969E-07
2024.09.15 09:00:00,3.00097639183E-07
2024.09.15 10:00:00,2.99658069025E-07
2024.09.15 11:00:00,2.99346140764E-07
2024.09.15 12:00:00,2.99229043321E-07
2024.09.15 13:00:00,2.99235040302E-07
2024.09.15 14:00:00,2.99267810533E-07
2024.09.15 15:00:00,2.9918962241E-07
2024.09.15 16:00:00,2.98752979688E-07
2024.09.15 17:00:00,2.98309629443E-07
2024.09.15 18:00:00,2.98251507047E-07
2024.09.15 19:00:00,2.98306275681E-07
2024.09.15 20:00:00,2.98105476304E-07
2024.09.15 21:00:00,2.97694583651E-07
2024.09.15 22:00:00,2.97463401466E-07
2024.09.15 23:00:00,2.97492846357E-07
2024.09.16 00:00:00,2.97536502103E-07
2024.09.16 01:00:00,2.97637257063E-07
2024.09.16 02:00:00,2.97695009976E-07
2024.09.16 03:00:00,2.97635949664E-07
2024.09.16 04:00:00,2.97558358398E-07
2024.09.16 05:00:00,2.97545653893E-07
2024.09.16 06:00:00,2.97512286807E-07
2024.09.16 07:00:00,2.97594965559E-07
2024.09.16 08:00:00,2.97703451224E-07
2024.09.16 09:00:00,2.97756656664E-07
2024.09.16 10:00:00,2.97714478847E-07
2024.09.16 11:00:00,2.97427476426E-07
2024.09.16 12:00:00,2.96930892318E-07
2024.09.16 13:00:00,2.9637791954E-07
2024.09.16 14:00:00,2.95934285077E-07
2024.09.16 15:00:00,2.95586318089E-07
2024.09.16 16:00:00,2.95424200658E-07
2024.09.16 17:00:00,2.95315516041E-07
2024.09.16 18:00:00,2.95268421269E-07
2024.09.16 19:00:00,2.95301276765E-07
2024.09.16 20:00:00,2.9530451684E-07
2024.09.16 21:00:00,2.95476809242E-07
2024.09.16 22:00:00,2.9564836268E-07
2024.09.16 23:00:00,2.95845495657E-07
2024.09.17 00:00:00,2.96073125128E-07
2024.09.17 01:00:00,2.96326533089E-07
2024.09.17 02:00:00,2.96576928349E-07
2024.09.17 03:00:00,2.9683349112E-07
2024.09.17 04:00:00,2.97026957696E-07
2024.09.17 05:00:00,2.97235033031E-07
2024.09.17 06:00:00,2.97318763387E-07
2024.09.17 07:00:00,2.97452544373E-07
2024.09.17 08:00:00,2.97485996725E-07
2024.09.17 09:00:00,2.97307394703E-07
2024.09.17 10:00:00,2.96895535712E-07
2024.09.17 11:00:00,2.9638906085E-07
2024.09.17 12:00:00,2.95822985663E-07
2024.09.17 13:00:00,2.95272513995E-07
2024.09.17 14:00:00,2.94707120929E-07
2024.09.17 15:00:00,2.94132945555E-07
2024.09.17 16:00:00,2.9356556297E-07
2024.09.17 17:00:00,2.93000169904E-07
2024.09.17 18:00:00,2.92460782703E-07
2024.09.17 19:00:00,2.91999924684E-07
2024.09.17 20:00:00,2.91583063472E-07
2024.09.17 21:00:00,2.9124069556E-07
2024.09.17 22:00:00,2.91010650244E-07
2024.09.17 23:00:00,2.9084648645E-07
2024.09.18 00:00:00,2.90681697379E-07
2024.09.18 01:00:00,2.90505482781E-07
2024.09.18 02:00:00,2.90337226261E-07
2024.09.18 03:00:00,2.90237807121E-07
2024.09.18 04:00:00,2.90268758363E-07
2024.09.18 05:00:00,2.90481182219E-07
2024.09.18 06:00:00,2.90935616931E-07
2024.09.18 07:00:00,2.91567914701E-07
2024.09.18 08:00:00,2.92179407779E-07
2024.09.18 09:00:00,2.92566085136E-07
2024.09.18 10:00:00,2.92460526907E-07
2024.09.18 11:00:00,2.92025816861E-07
2024.09.18 12:00:00,2.91518176709E-07
2024.09.18 13:00:00,2.91010820774E-07
2024.09.18 14:00:00,2.9048419492E-07
2024.09.18 15:00:00,2.8994017498E-07
2024.09.18 16:00:00,2.8942142194E-07
2024.09.18 17:00:00,2.89006010235E-07
2024.09.18 18:00:00,2.8877067848E-07
2024.09.18 19:00:00,2.88851396135E-07
2024.09.18 20:00:00,2.89258849762E-07
2024.09.18 21:00:00,2.89899475092E-07
2024.09.18 22:00:00,2.90514748258E-07
2024.09.18 23:00:00,2.90950595172E-07
2024.09.19 00:00:00,2.91318315249E-07
2024.09.19 01:00:00,2.91490778181E-07
2024.09.19 02:00:00,2.91471309311E-07
2024.09.19 03:00:00,2.91314336209E-07
2024.09.19 04:00:00,2.91118027462E-07
2024.09.19 05:00:00,2.90916091217E-07
2024.09.19 06:00:00,2.90684511128E-07
2024.09.19 07:00:00,2.90423542992E-07
2024.09.19 08:00:00,2.90106925149E-07
2024.09.19 09:00:00,2.89663802278E-07
2024.09.19 10:00:00,2.8934195484E-07
2024.09.19 11:00:00,2.88959085992E-07
2024.09.19 12:00:00,2.88554218741E-07
2024.09.19 13:00:00,2.88154240025E-07
2024.09.19 14:00:00,2.87814970079E-07
2024.09.19 15:00:00,2.87463734594E-07
2024.09.19 16:00:00,2.87184661829E-07
2024.09.19 17:00:00,2.87061283188E-07
2024.09.19 18:00:00,2.8710221045E-07
2024.09.19 19:00:00,2.87045878622E-07
2024.09.19 20:00:00,2.86823762963E-07
2024.09.19 21:00:00,2.8654838502E-07
2024.09.19 22:00:00,2.86278719841E-07
2024.09.19 23:00:00,2.85990864768E-07
2024.09.20 00:00:00,2.85695392677E-07
2024.09.20 01:00:00,2.85389376131E-07
2024.09.20 02:00:00,2.85068352923E-07
2024.09.20 03:00:00,2.84761682678E-07
2024.09.20 04:00:00,2.84503926196E-07
2024.09.20 05:00:00,2.84289370711E-07
2024.09.20 06:00:00,2.83971246517E-07
2024.09.20 07:00:00,2.83864039829E-07
2024.09.20 08:00:00,2.83781616872E-07
2024.09.20 09:00:00,2.83640673615E-07
2024.09.20 10:00:00,2.83410713564E-07
2024.09.20 11:00:00,2.83064338191E-07
2024.09.20 12:00:00,2.82620874259E-07
2024.09.20 13:00:00,2.82189120071E-07
2024.09.20 14:00:00,2.81756058484E-07
2024.09.20 15:00:00,2.81327942275E-07
2024.09.20 16:00:00,2.80944703945E-07
2024.09.20 17:00:00,2.80581843981E-07
2024.09.20 18:00:00,2.80283558141E-07
2024.09.20 19:00:00,2.80139516917E-07
2024.09.20 20:00:00,2.80054536006E-07
2024.09.20 21:00:00,2.79998999986E-07
2024.09.20 22:00:00,2.80025233224E-07
2024.09.20 23:00:00,2.79978650042E-07
2024.09.21 00:00:00,2.79269897874E-07
2024.09.21 01:00:00,2.79103375078E-07
2024.09.21 02:00:00,2.79205096376E-07
2024.09.21 03:00:00,2.79238804524E-07
2024.09.21 04:00:00,2.79040875739E-07
2024.09.21 05:00:00,2.78872335002E-07
2024.09.21 06:00:00,2.78776013829E-07
2024.09.21 07:00:00,2.78622053429E-07
2024.09.21 08:00:00,2.78483838656E-07
2024.09.21 09:00:00,2.78624952443E-07
2024.09.21 10:00:00,2.78626600902E-07
2024.09.21 11:00:00,2.79104426681E-07
2024.09.21 12:00:00,2.79689857052E-07
2024.09.21 13:00:00,2.80392356444E-07
2024.09.21 14:00:00,2.80730517943E-07
2024.09.21 15:00:00,2.8018894227E-07
2024.09.21 16:00:00,2.79347233345E-07
2024.09.21 17:00:00,2.78683188526E-07
2024.09.21 18:00:00,2.78074821836E-07
2024.09.21 19:00:00,2.77685103356E-07
2024.09.21 20:00:00,2.77463925613E-07
2024.09.21 21:00:00,2.77247721669E-07
2024.09.21 22:00:00,2.7703458727E-07
2024.09.21 23:00:00,2.76696965784E-07
2024.09.22 00:00:00,2.76413601341E-07
2024.09.22 01:00:00,2.76153343748E-07
2024.09.22 02:00:00,2.75821150808E-07
2024.09.22 03:00:00,2.75449792753E-07
2024.09.22 04:00:00,2.7517756962E-07
2024.09.22 05:00:00,2.74949002232E-07
2024.09.22 06:00:00,2.74662056654E-07
2024.09.22 07:00:00,2.74532396816E-07
2024.09.22 08:00:00,2.7447327966E-07
2024.09.22 09:00:00,2.7440029271E-07
2024.09.22 10:00:00,2.74249998711E-07
2024.09.22 11:00:00,2.73171025356E-07
2024.09.22 12:00:00,2.72205710417E-07
2024.09.22 13:00:00,2.72141875257E-07
2024.09.22 14:00:00,2.72045582506E-07
2024.09.22 15:00:00,2.71873858537E-07
2024.09.22 16:00:00,2.71566506171E-07
2024.09.22 17:00:00,2.71233943749E-07
2024.09.22 18:00:00,2.70856048701E-07
2024.09.22 19:00:00,2.70634870958E-07
2024.09.22 20:00:00,2.7012563919E-07
2024.09.22 21:00:00,2.69654179874E-07
