Time [yyyy.MM.dd HH:mm:ss],NO3 [gN/m3]
2024.08.18 22:00:00,5.52231949769E-06
2024.08.18 23:00:00,5.49875358047E-06
2024.08.19 00:00:00,5.48769685338E-06
2024.08.19 01:00:00,5.45369539395E-06
2024.08.19 02:00:00,5.41266399523E-06
2024.08.19 03:00:00,5.41078179594E-06
2024.08.19 04:00:00,5.39433904123E-06
2024.08.19 05:00:00,5.37626647201E-06
2024.08.19 06:00:00,5.34897708349E-06
2024.08.19 07:00:00,5.33371712663E-06
2024.08.19 08:00:00,5.31582008989E-06
2024.08.19 09:00:00,5.2914419939E-06
2024.08.19 10:00:00,5.26845497006E-06
2024.08.19 11:00:00,5.24185588802E-06
2024.08.19 12:00:00,5.21725905855E-06
2024.08.19 13:00:00,5.20890444022E-06
2024.08.19 14:00:00,5.18484148415E-06
2024.08.19 15:00:00,5.16278259965E-06
2024.08.19 16:00:00,5.13208806296E-06
2024.08.19 17:00:00,5.11011603521E-06
2024.08.19 18:00:00,5.08967968926E-06
2024.08.19 19:00:00,5.06593460159E-06
2024.08.19 20:00:00,5.05849766341E-06
2024.08.19 21:00:00,5.05048456034E-06
2024.08.19 22:00:00,5.03725595991E-06
2024.08.19 23:00:00,5.02497641719E-06
2024.08.20 00:00:00,5.01394833918E-06
2024.08.20 01:00:00,4.99742873217E-06
2024.08.20 02:00:00,4.98366080137E-06
2024.08.20 03:00:00,4.96713209941E-06
2024.08.20 04:00:00,4.94824507768E-06
2024.08.20 05:00:00,4.9340546866E-06
2024.08.20 06:00:00,4.92479648528E-06
2024.08.20 07:00:00,4.90910178996E-06
2024.08.20 08:00:00,4.89692820338E-06
2024.08.20 09:00:00,4.88292971568E-06
2024.08.20 10:00:00,4.86867111249E-06
2024.08.20 11:00:00,4.84997235617E-06
2024.08.20 12:00:00,4.83781604999E-06
2024.08.20 13:00:00,4.82221366838E-06
2024.08.20 14:00:00,4.80622156829E-06
2024.08.20 15:00:00,4.79306800116E-06
2024.08.20 16:00:00,4.77482035421E-06
2024.08.20 17:00:00,4.76562354379E-06
2024.08.20 18:00:00,4.74981470688E-06
2024.08.20 19:00:00,4.73687214253E-06
2024.08.20 20:00:00,4.72982628708E-06
2024.08.20 21:00:00,4.72347574032E-06
2024.08.20 22:00:00,4.69616361443E-06
2024.08.20 23:00:00,4.69980250273E-06
2024.08.21 00:00:00,4.69080487164E-06
2024.08.21 01:00:00,4.67479867439E-06
2024.08.21 02:00:00,4.66491474072E-06
2024.08.21 03:00:00,4.65183802589E-06
2024.08.21 04:00:00,4.64023014501E-06
2024.08.21 05:00:00,4.63049445898E-06
2024.08.21 06:00:00,4.62103753307E-06
2024.08.21 07:00:00,4.60923183709E-06
2024.08.21 08:00:00,4.59435477751E-06
2024.08.21 09:00:00,4.58422027805E-06
2024.08.21 10:00:00,4.57275564258E-06
2024.08.21 11:00:00,4.56194311482E-06
