Time [yyyy.MM.dd HH:mm:ss],dTR1 [g/m3]
2024.08.03 17:00:00,2.24884577626E-09
2024.08.03 18:00:00,2.65471222782E-09
2024.08.03 19:00:00,3.15706083498E-09
2024.08.03 20:00:00,3.73101949336E-09
2024.08.03 21:00:00,4.32388747029E-09
2024.08.03 22:00:00,4.89052887076E-09
2024.08.03 23:00:00,5.47062795064E-09
2024.08.04 00:00:00,6.24874862964E-09
2024.08.04 01:00:00,7.31381089025E-09
2024.08.04 02:00:00,8.72524363871E-09
2024.08.04 03:00:00,1.05209254642E-08
2024.08.04 04:00:00,1.26560371072E-08
2024.08.04 05:00:00,1.52117731744E-08
2024.08.04 06:00:00,1.84297590522E-08
2024.08.04 07:00:00,2.26020571148E-08
2024.08.04 08:00:00,2.80475394021E-08
2024.08.04 09:00:00,3.48214896917E-08
2024.08.04 10:00:00,4.29370530242E-08
2024.08.04 11:00:00,5.16905274139E-08
2024.08.04 12:00:00,6.0686552672E-08
2024.08.04 13:00:00,7.06632334868E-08
2024.08.04 14:00:00,8.80445014673E-08
2024.08.04 15:00:00,1.2494190571E-07
2024.08.04 16:00:00,1.91201039001E-07
2024.08.04 17:00:00,2.67304926638E-07
2024.08.04 18:00:00,3.36743198659E-07
2024.08.04 19:00:00,3.90739359091E-07
2024.08.04 20:00:00,4.30789526717E-07
2024.08.04 21:00:00,4.76966988572E-07
2024.08.04 22:00:00,5.27195197719E-07
2024.08.04 23:00:00,5.75276374093E-07
2024.08.05 00:00:00,6.11035545717E-07
2024.08.05 01:00:00,6.31498608072E-07
2024.08.05 02:00:00,6.3866622213E-07
2024.08.05 03:00:00,6.56893519135E-07
2024.08.05 04:00:00,6.78398635046E-07
2024.08.05 05:00:00,6.84242365878E-07
2024.08.05 06:00:00,6.7052559416E-07
2024.08.05 07:00:00,6.46891464839E-07
2024.08.05 08:00:00,6.24147958206E-07
2024.08.05 09:00:00,6.05863192504E-07
2024.08.05 10:00:00,5.94998027736E-07
2024.08.05 11:00:00,5.91539730976E-07
2024.08.05 12:00:00,5.93009701788E-07
2024.08.05 13:00:00,5.96155132371E-07
2024.08.05 14:00:00,6.05037143941E-07
2024.08.05 15:00:00,6.27532699582E-07
2024.08.05 16:00:00,6.58026806377E-07
2024.08.05 17:00:00,6.84700069087E-07
2024.08.05 18:00:00,7.04126307483E-07
2024.08.05 19:00:00,7.21920912383E-07
2024.08.05 20:00:00,7.40063853755E-07
2024.08.05 21:00:00,7.49192167859E-07
2024.08.05 22:00:00,7.42809106669E-07
2024.08.05 23:00:00,7.25897109533E-07
2024.08.06 00:00:00,7.02190391166E-07
2024.08.06 01:00:00,6.74124692068E-07
2024.08.06 02:00:00,6.4230374619E-07
2024.08.06 03:00:00,6.11083294189E-07
2024.08.06 04:00:00,5.82222639878E-07
2024.08.06 05:00:00,5.55561598503E-07
2024.08.06 06:00:00,5.31252112523E-07
2024.08.06 07:00:00,5.04092326992E-07
2024.08.06 08:00:00,4.72333823609E-07
2024.08.06 09:00:00,4.40903960452E-07
2024.08.06 10:00:00,4.16125971014E-07
2024.08.06 11:00:00,3.96494016286E-07
2024.08.06 12:00:00,3.83647716262E-07
2024.08.06 13:00:00,3.79911114123E-07
2024.08.06 14:00:00,3.83559040529E-07
2024.08.06 15:00:00,3.96315130047E-07
2024.08.06 16:00:00,4.17923956775E-07
2024.08.06 17:00:00,4.44015711309E-07
2024.08.06 18:00:00,4.75173038694E-07
2024.08.06 19:00:00,5.09570270424E-07
2024.08.06 20:00:00,5.456455483E-07
2024.08.06 21:00:00,5.84699648698E-07
2024.08.06 22:00:00,6.41633278065E-07
2024.08.06 23:00:00,6.98470500993E-07
2024.08.07 00:00:00,7.38190237826E-07
2024.08.07 01:00:00,7.61899855206E-07
2024.08.07 02:00:00,7.86880491432E-07
2024.08.07 03:00:00,7.99352108061E-07
2024.08.07 04:00:00,8.00948271262E-07
2024.08.07 05:00:00,7.98298572136E-07
2024.08.07 06:00:00,8.10312542399E-07
2024.08.07 07:00:00,8.34863158161E-07
2024.08.07 08:00:00,8.64978233039E-07
2024.08.07 09:00:00,9.08286381218E-07
2024.08.07 10:00:00,9.514040471E-07
2024.08.07 11:00:00,9.86778218248E-07
2024.08.07 12:00:00,1.01168711808E-06
2024.08.07 13:00:00,1.03728143586E-06
2024.08.07 14:00:00,1.07598884824E-06
2024.08.07 15:00:00,1.12612246994E-06
2024.08.07 16:00:00,1.18462628507E-06
2024.08.07 17:00:00,1.24819291614E-06
2024.08.07 18:00:00,1.30722730773E-06
2024.08.07 19:00:00,1.36502956138E-06
2024.08.07 20:00:00,1.41894304306E-06
2024.08.07 21:00:00,1.47858770561E-06
2024.08.07 22:00:00,1.53205326114E-06
2024.08.07 23:00:00,1.57911267706E-06
2024.08.08 00:00:00,1.62141054716E-06
2024.08.08 01:00:00,1.65952917541E-06
2024.08.08 02:00:00,1.70010537204E-06
2024.08.08 03:00:00,1.76181424649E-06
2024.08.08 04:00:00,1.875172984E-06
2024.08.08 05:00:00,2.03875720217E-06
2024.08.08 06:00:00,2.2160734261E-06
2024.08.08 07:00:00,2.41292968894E-06
2024.08.08 08:00:00,2.6578284178E-06
2024.08.08 09:00:00,2.91490277959E-06
2024.08.08 10:00:00,3.19514651892E-06
2024.08.08 11:00:00,3.74671526515E-06
2024.08.08 12:00:00,5.06957303514E-06
2024.08.08 13:00:00,6.99959628037E-06
2024.08.08 14:00:00,8.83555185283E-06
2024.08.08 15:00:00,1.06731631604E-05
2024.08.08 16:00:00,1.24189737107E-05
2024.08.08 17:00:00,1.38634004543E-05
2024.08.08 18:00:00,1.49850666276E-05
2024.08.08 19:00:00,1.56697497005E-05
2024.08.08 20:00:00,1.60462113854E-05
2024.08.08 21:00:00,1.58228085638E-05
2024.08.08 22:00:00,1.50997166202E-05
2024.08.08 23:00:00,1.44131336128E-05
2024.08.09 00:00:00,1.37893393912E-05
2024.08.09 01:00:00,1.29172904053E-05
2024.08.09 02:00:00,1.19546893984E-05
2024.08.09 03:00:00,1.08810108941E-05
2024.08.09 04:00:00,9.94768106466E-06
2024.08.09 05:00:00,9.08246329345E-06
2024.08.09 06:00:00,8.15659041109E-06
2024.08.09 07:00:00,7.29117255105E-06
2024.08.09 08:00:00,6.63033415549E-06
2024.08.09 09:00:00,6.13952761341E-06
2024.08.09 10:00:00,5.74563728151E-06
2024.08.09 11:00:00,5.40907831237E-06
2024.08.09 12:00:00,5.17383159604E-06
2024.08.09 13:00:00,5.14845260113E-06
2024.08.09 14:00:00,5.53071413378E-06
2024.08.09 15:00:00,5.87527301832E-06
2024.08.09 16:00:00,6.03344278716E-06
2024.08.09 17:00:00,6.04145907346E-06
2024.08.09 18:00:00,5.93742970523E-06
2024.08.09 19:00:00,5.81737276661E-06
2024.08.09 20:00:00,5.7816264416E-06
2024.08.09 21:00:00,5.80849427934E-06
2024.08.09 22:00:00,5.85342650083E-06
2024.08.09 23:00:00,5.85269935982E-06
2024.08.10 00:00:00,5.80737287237E-06
2024.08.10 01:00:00,5.77983155381E-06
2024.08.10 02:00:00,5.75647982259E-06
2024.08.10 03:00:00,5.70877728023E-06
2024.08.10 04:00:00,5.64169067729E-06
2024.08.10 05:00:00,5.63041430723E-06
2024.08.10 06:00:00,5.64821584703E-06
2024.08.10 07:00:00,5.65488744542E-06
2024.08.10 08:00:00,5.66104563404E-06
2024.08.10 09:00:00,5.69018084207E-06
2024.08.10 10:00:00,5.76206275582E-06
2024.08.10 11:00:00,6.00933526584E-06
2024.08.10 12:00:00,6.5837011789E-06
2024.08.10 13:00:00,7.21006199456E-06
2024.08.10 14:00:00,7.60597549743E-06
2024.08.10 15:00:00,7.76153956394E-06
2024.08.10 16:00:00,7.72546627559E-06
2024.08.10 17:00:00,7.65774257161E-06
2024.08.10 18:00:00,7.51360812501E-06
2024.08.10 19:00:00,7.26820007912E-06
2024.08.10 20:00:00,6.99010797689E-06
2024.08.10 21:00:00,6.71999578117E-06
2024.08.10 22:00:00,6.42915574645E-06
2024.08.10 23:00:00,6.12726717009E-06
2024.08.11 00:00:00,5.87395197726E-06
2024.08.11 01:00:00,5.65715390621E-06
2024.08.11 02:00:00,5.46090222997E-06
2024.08.11 03:00:00,5.3167200349E-06
2024.08.11 04:00:00,5.21710308021E-06
2024.08.11 05:00:00,5.14362091053E-06
2024.08.11 06:00:00,5.07428012497E-06
2024.08.11 07:00:00,5.00863461639E-06
2024.08.11 08:00:00,4.94748701385E-06
2024.08.11 09:00:00,4.90742695547E-06
2024.08.11 10:00:00,4.89221474709E-06
2024.08.11 11:00:00,4.88024170409E-06
2024.08.11 12:00:00,4.89114427182E-06
2024.08.11 13:00:00,4.92019125886E-06
2024.08.11 14:00:00,4.93874949825E-06
2024.08.11 15:00:00,4.92641993333E-06
2024.08.11 16:00:00,4.89221929456E-06
2024.08.11 17:00:00,4.84951124236E-06
2024.08.11 18:00:00,4.80702965433E-06
2024.08.11 19:00:00,4.76420018458E-06
2024.08.11 20:00:00,4.73152795166E-06
2024.08.11 21:00:00,4.71579505756E-06
2024.08.11 22:00:00,4.70698751087E-06
2024.08.11 23:00:00,4.69459064334E-06
2024.08.12 00:00:00,4.68562575406E-06
2024.08.12 01:00:00,4.68097505291E-06
2024.08.12 02:00:00,4.67976178697E-06
2024.08.12 03:00:00,4.67693507744E-06
2024.08.12 04:00:00,4.68041844215E-06
2024.08.12 05:00:00,4.69043834528E-06
2024.08.12 06:00:00,4.70740633318E-06
2024.08.12 07:00:00,4.72990359413E-06
2024.08.12 08:00:00,4.7500002438E-06
2024.08.12 09:00:00,4.76687728224E-06
2024.08.12 10:00:00,4.78337551613E-06
2024.08.12 11:00:00,4.79160098621E-06
2024.08.12 12:00:00,4.80020526084E-06
2024.08.12 13:00:00,4.81450888401E-06
2024.08.12 14:00:00,4.8514266382E-06
2024.08.12 15:00:00,4.93272227686E-06
2024.08.12 16:00:00,5.0448006732E-06
2024.08.12 17:00:00,5.13273062097E-06
2024.08.12 18:00:00,5.19628110851E-06
2024.08.12 19:00:00,5.28349346496E-06
2024.08.12 20:00:00,5.39102165931E-06
2024.08.12 21:00:00,5.51213906874E-06
2024.08.12 22:00:00,5.65518848816E-06
2024.08.12 23:00:00,5.83597284276E-06
2024.08.13 00:00:00,6.02567070018E-06
2024.08.13 01:00:00,6.19962838755E-06
2024.08.13 02:00:00,6.331471468E-06
2024.08.13 03:00:00,6.41703445581E-06
2024.08.13 04:00:00,6.46274702376E-06
2024.08.13 05:00:00,6.51228674542E-06
2024.08.13 06:00:00,6.56886004435E-06
2024.08.13 07:00:00,6.61578815198E-06
2024.08.13 08:00:00,6.64733306621E-06
2024.08.13 09:00:00,6.61755484543E-06
2024.08.13 10:00:00,6.4653750087E-06
2024.08.13 11:00:00,6.23885898676E-06
2024.08.13 12:00:00,6.02340878686E-06
2024.08.13 13:00:00,5.88325610806E-06
2024.08.13 14:00:00,5.81123640586E-06
2024.08.13 15:00:00,5.77707351113E-06
2024.08.13 16:00:00,5.76925503992E-06
2024.08.13 17:00:00,5.76691354581E-06
2024.08.13 18:00:00,5.76099910177E-06
2024.08.13 19:00:00,5.75790772928E-06
2024.08.13 20:00:00,5.7655688579E-06
2024.08.13 21:00:00,5.7765546444E-06
2024.08.13 22:00:00,5.77766604692E-06
2024.08.13 23:00:00,5.78875324209E-06
2024.08.14 00:00:00,5.80591540711E-06
2024.08.14 01:00:00,5.82655229664E-06
2024.08.14 02:00:00,5.85448697166E-06
2024.08.14 03:00:00,5.92848027736E-06
2024.08.14 04:00:00,6.03496164331E-06
2024.08.14 05:00:00,6.15062663201E-06
2024.08.14 06:00:00,6.2773051468E-06
2024.08.14 07:00:00,6.40658754492E-06
2024.08.14 08:00:00,6.53989172861E-06
2024.08.14 09:00:00,6.69228074912E-06
2024.08.14 10:00:00,6.86332714395E-06
2024.08.14 11:00:00,7.03451951267E-06
2024.08.14 12:00:00,7.23454422769E-06
2024.08.14 13:00:00,7.47520016375E-06
2024.08.14 14:00:00,7.73007923272E-06
2024.08.14 15:00:00,7.98434211902E-06
2024.08.14 16:00:00,8.20702643978E-06
2024.08.14 17:00:00,8.36593153508E-06
2024.08.14 18:00:00,8.49704883876E-06
2024.08.14 19:00:00,8.59953615873E-06
2024.08.14 20:00:00,8.67371909408E-06
2024.08.14 21:00:00,8.70562143973E-06
2024.08.14 22:00:00,8.66067784955E-06
2024.08.14 23:00:00,8.55813232192E-06
2024.08.15 00:00:00,8.45988142828E-06
2024.08.15 01:00:00,8.36523486214E-06
2024.08.15 02:00:00,8.27050098451E-06
2024.08.15 03:00:00,8.17277486931E-06
2024.08.15 04:00:00,8.07140077086E-06
2024.08.15 05:00:00,7.94587958808E-06
2024.08.15 06:00:00,7.80706523074E-06
2024.08.15 07:00:00,7.65928325563E-06
2024.08.15 08:00:00,7.52403138904E-06
2024.08.15 09:00:00,7.42394558984E-06
2024.08.15 10:00:00,7.36590072847E-06
2024.08.15 11:00:00,7.33596561986E-06
2024.08.15 12:00:00,7.33007254894E-06
2024.08.15 13:00:00,7.35319690648E-06
2024.08.15 14:00:00,7.40496807339E-06
2024.08.15 15:00:00,7.4755444075E-06
2024.08.15 16:00:00,7.57522548156E-06
2024.08.15 17:00:00,7.66232187743E-06
2024.08.15 18:00:00,7.72255134507E-06
2024.08.15 19:00:00,7.75503667683E-06
2024.08.15 20:00:00,7.76035176386E-06
2024.08.15 21:00:00,7.73902047513E-06
2024.08.15 22:00:00,7.7003496699E-06
2024.08.15 23:00:00,7.67200344853E-06
2024.08.16 00:00:00,7.64791275287E-06
2024.08.16 01:00:00,7.6238748079E-06
2024.08.16 02:00:00,7.60521106713E-06
2024.08.16 03:00:00,7.59256909078E-06
2024.08.16 04:00:00,7.58316537031E-06
2024.08.16 05:00:00,7.5704892879E-06
2024.08.16 06:00:00,7.55728342483E-06
2024.08.16 07:00:00,7.54622078603E-06
2024.08.16 08:00:00,7.53171661927E-06
2024.08.16 09:00:00,7.50365643398E-06
2024.08.16 10:00:00,7.46375417293E-06
2024.08.16 11:00:00,7.42343036109E-06
2024.08.16 12:00:00,7.39069400879E-06
2024.08.16 13:00:00,7.3684459494E-06
2024.08.16 14:00:00,7.35653111406E-06
2024.08.16 15:00:00,7.35481989977E-06
2024.08.16 16:00:00,7.35631556381E-06
2024.08.16 17:00:00,7.36100719223E-06
2024.08.16 18:00:00,7.36967922421E-06
2024.08.16 19:00:00,7.37787377147E-06
2024.08.16 20:00:00,7.38069138606E-06
2024.08.16 21:00:00,7.37765003578E-06
2024.08.16 22:00:00,7.36964329917E-06
2024.08.16 23:00:00,7.35722278478E-06
2024.08.17 00:00:00,7.34156446924E-06
2024.08.17 01:00:00,7.32788475943E-06
2024.08.17 02:00:00,7.31823638489E-06
2024.08.17 03:00:00,7.31473119231E-06
2024.08.17 04:00:00,7.31442241886E-06
2024.08.17 05:00:00,7.31630598239E-06
2024.08.17 06:00:00,7.31576437829E-06
2024.08.17 07:00:00,7.30325473342E-06
2024.08.17 08:00:00,7.26180996935E-06
2024.08.17 09:00:00,7.21022388461E-06
2024.08.17 10:00:00,7.17198372513E-06
2024.08.17 11:00:00,7.15163650966E-06
2024.08.17 12:00:00,7.14860652806E-06
2024.08.17 13:00:00,7.15849455446E-06
2024.08.17 14:00:00,7.17868670108E-06
2024.08.17 15:00:00,7.20237858332E-06
2024.08.17 16:00:00,7.22467575542E-06
2024.08.17 17:00:00,7.24810479369E-06
2024.08.17 18:00:00,7.27079077478E-06
2024.08.17 19:00:00,7.2921766332E-06
2024.08.17 20:00:00,7.32340413379E-06
2024.08.17 21:00:00,7.36474066798E-06
2024.08.17 22:00:00,7.41411349736E-06
2024.08.17 23:00:00,7.46085106584E-06
2024.08.18 00:00:00,7.50179651732E-06
2024.08.18 01:00:00,7.53364838602E-06
2024.08.18 02:00:00,7.56626332077E-06
2024.08.18 03:00:00,7.58732994655E-06
2024.08.18 04:00:00,7.59788235882E-06
2024.08.18 05:00:00,7.60770853958E-06
2024.08.18 06:00:00,7.62131639931E-06
2024.08.18 07:00:00,7.64532705944E-06
2024.08.18 08:00:00,7.68099289417E-06
2024.08.18 09:00:00,7.72440944274E-06
2024.08.18 10:00:00,7.77174682298E-06
2024.08.18 11:00:00,7.82456208981E-06
2024.08.18 12:00:00,7.88870147517E-06
2024.08.18 13:00:00,7.9689807535E-06
2024.08.18 14:00:00,8.08108870842E-06
2024.08.18 15:00:00,8.22984657134E-06
2024.08.18 16:00:00,8.40787561174E-06
2024.08.18 17:00:00,8.61030184751E-06
2024.08.18 18:00:00,8.81795040186E-06
2024.08.18 19:00:00,9.0071644081E-06
2024.08.18 20:00:00,9.16072531254E-06
2024.08.18 21:00:00,9.26802658796E-06
2024.08.18 22:00:00,9.34146009968E-06
2024.08.18 23:00:00,9.39225810725E-06
2024.08.19 00:00:00,9.43864597502E-06
2024.08.19 01:00:00,9.47357875702E-06
2024.08.19 02:00:00,9.50692174229E-06
2024.08.19 03:00:00,9.55286668614E-06
2024.08.19 04:00:00,9.60368925007E-06
2024.08.19 05:00:00,9.66826155491E-06
2024.08.19 06:00:00,9.7326174E-06
2024.08.19 07:00:00,9.78168463917E-06
2024.08.19 08:00:00,9.81921220955E-06
2024.08.19 09:00:00,9.86616760201E-06
2024.08.19 10:00:00,9.95386108116E-06
2024.08.19 11:00:00,1.00782244772E-05
2024.08.19 12:00:00,1.02153953776E-05
2024.08.19 13:00:00,1.03927741293E-05
2024.08.19 14:00:00,1.07392597783E-05
2024.08.19 15:00:00,1.12159914352E-05
2024.08.19 16:00:00,1.17506160677E-05
2024.08.19 17:00:00,1.21966513689E-05
2024.08.19 18:00:00,1.25363239931E-05
2024.08.19 19:00:00,1.27080411403E-05
2024.08.19 20:00:00,1.26903578348E-05
2024.08.19 21:00:00,1.25741426018E-05
2024.08.19 22:00:00,1.23901481857E-05
2024.08.19 23:00:00,1.22032188301E-05
2024.08.20 00:00:00,1.20130616779E-05
2024.08.20 01:00:00,1.18569696497E-05
2024.08.20 02:00:00,1.17467607197E-05
2024.08.20 03:00:00,1.16557584988E-05
2024.08.20 04:00:00,1.15645989354E-05
2024.08.20 05:00:00,1.1476511645E-05
2024.08.20 06:00:00,1.14151080197E-05
2024.08.20 07:00:00,1.13827454697E-05
2024.08.20 08:00:00,1.13554660857E-05
2024.08.20 09:00:00,1.1337475371E-05
2024.08.20 10:00:00,1.13272217277E-05
2024.08.20 11:00:00,1.13175983643E-05
2024.08.20 12:00:00,1.12919497042E-05
2024.08.20 13:00:00,1.12775096568E-05
2024.08.20 14:00:00,1.12714424176E-05
2024.08.20 15:00:00,1.12891157187E-05
2024.08.20 16:00:00,1.1326488675E-05
2024.08.20 17:00:00,1.13746737043E-05
2024.08.20 18:00:00,1.14291688078E-05
2024.08.20 19:00:00,1.14325821414E-05
2024.08.20 20:00:00,1.13686364784E-05
2024.08.20 21:00:00,1.1244264897E-05
2024.08.20 22:00:00,1.10886703624E-05
2024.08.20 23:00:00,1.09183220047E-05
2024.08.21 00:00:00,1.07602572825E-05
2024.08.21 01:00:00,1.06228171717E-05
2024.08.21 02:00:00,1.05012122731E-05
2024.08.21 03:00:00,1.03889733509E-05
2024.08.21 04:00:00,1.02773929029E-05
2024.08.21 05:00:00,1.01686591734E-05
2024.08.21 06:00:00,1.00628485598E-05
2024.08.21 07:00:00,9.95671234705E-06
2024.08.21 08:00:00,9.85330916592E-06
2024.08.21 09:00:00,9.75188231678E-06
2024.08.21 10:00:00,9.66543757386E-06
2024.08.21 11:00:00,9.58021973929E-06
2024.08.21 12:00:00,9.53182552621E-06
2024.08.21 13:00:00,9.50616049522E-06
2024.08.21 14:00:00,9.46265936363E-06
2024.08.21 15:00:00,9.42669612414E-06
2024.08.21 16:00:00,9.43307350099E-06
2024.08.21 17:00:00,9.45179544942E-06
2024.08.21 18:00:00,9.44821567828E-06
2024.08.21 19:00:00,9.41619782679E-06
2024.08.21 20:00:00,9.34789022722E-06
2024.08.21 21:00:00,9.25345102587E-06
2024.08.21 22:00:00,9.14203428692E-06
2024.08.21 23:00:00,9.04027274373E-06
2024.08.22 00:00:00,8.96348774404E-06
2024.08.22 01:00:00,8.90954015631E-06
2024.08.22 02:00:00,8.8713477453E-06
2024.08.22 03:00:00,8.82864878804E-06
2024.08.22 04:00:00,8.76262311067E-06
2024.08.22 05:00:00,8.68512779562E-06
2024.08.22 06:00:00,8.60297768668E-06
2024.08.22 07:00:00,8.50445121614E-06
2024.08.22 08:00:00,8.38661890157E-06
2024.08.22 09:00:00,8.27181611385E-06
2024.08.22 10:00:00,8.14666327642E-06
2024.08.22 11:00:00,7.98723249318E-06
2024.08.22 12:00:00,7.82707593316E-06
2024.08.22 13:00:00,7.69903545006E-06
2024.08.22 14:00:00,7.6035003076E-06
2024.08.22 15:00:00,7.53098811401E-06
2024.08.22 16:00:00,7.47241756471E-06
2024.08.22 17:00:00,7.42017118682E-06
2024.08.22 18:00:00,7.36633910492E-06
2024.08.22 19:00:00,7.31920363251E-06
2024.08.22 20:00:00,7.27535098122E-06
2024.08.22 21:00:00,7.24085975889E-06
2024.08.22 22:00:00,7.21175547369E-06
2024.08.22 23:00:00,7.19482841305E-06
2024.08.23 00:00:00,7.17868670108E-06
2024.08.23 01:00:00,7.17113198334E-06
2024.08.23 02:00:00,7.16861677574E-06
2024.08.23 03:00:00,7.16954946256E-06
2024.08.23 04:00:00,7.17186367183E-06
2024.08.23 05:00:00,7.19128911442E-06
2024.08.23 06:00:00,7.23031052985E-06
2024.08.23 07:00:00,7.26955340724E-06
2024.08.23 08:00:00,7.31391901354E-06
2024.08.23 09:00:00,7.36115316613E-06
2024.08.23 10:00:00,7.41897019907E-06
2024.08.23 11:00:00,7.47318108552E-06
2024.08.23 12:00:00,7.51107108954E-06
2024.08.23 13:00:00,7.5549110079E-06
2024.08.23 14:00:00,7.60304055802E-06
2024.08.23 15:00:00,7.65969161876E-06
2024.08.23 16:00:00,7.73784904595E-06
2024.08.23 17:00:00,7.85445445217E-06
2024.08.23 18:00:00,7.98566088633E-06
2024.08.23 19:00:00,8.09613266028E-06
2024.08.23 20:00:00,8.17911313789E-06
2024.08.23 21:00:00,8.28648899187E-06
2024.08.23 22:00:00,8.40109078126E-06
2024.08.23 23:00:00,8.51504319144E-06
2024.08.24 00:00:00,8.62706292537E-06
2024.08.24 01:00:00,8.73045155458E-06
2024.08.24 02:00:00,8.82181757333E-06
2024.08.24 03:00:00,8.90302544576E-06
2024.08.24 04:00:00,8.97869449545E-06
2024.08.24 05:00:00,9.04030639504E-06
2024.08.24 06:00:00,9.09881146072E-06
2024.08.24 07:00:00,9.15763303055E-06
2024.08.24 08:00:00,9.22111212276E-06
2024.08.24 09:00:00,9.29477664613E-06
2024.08.24 10:00:00,9.39412529988E-06
2024.08.24 11:00:00,9.54122697294E-06
2024.08.24 12:00:00,9.74676640908E-06
2024.08.24 13:00:00,9.99684289127E-06
2024.08.24 14:00:00,1.02554131445E-05
2024.08.24 15:00:00,1.06726547529E-05
2024.08.24 16:00:00,1.14563117677E-05
2024.08.24 17:00:00,1.2430856259E-05
2024.08.24 18:00:00,1.3314484022E-05
2024.08.24 19:00:00,1.39278045026E-05
2024.08.24 20:00:00,1.43079350892E-05
2024.08.24 21:00:00,1.44790828926E-05
2024.08.24 22:00:00,1.45449866977E-05
2024.08.24 23:00:00,1.46137081174E-05
2024.08.25 00:00:00,1.46442962432E-05
2024.08.25 01:00:00,1.46505053635E-05
2024.08.25 02:00:00,1.45891026477E-05
2024.08.25 03:00:00,1.44993118738E-05
2024.08.25 04:00:00,1.44004934555E-05
2024.08.25 05:00:00,1.42471408253E-05
2024.08.25 06:00:00,1.40134516187E-05
2024.08.25 07:00:00,1.37428824019E-05
2024.08.25 08:00:00,1.34860274557E-05
2024.08.25 09:00:00,1.32601990117E-05
2024.08.25 10:00:00,1.30802964122E-05
2024.08.25 11:00:00,1.29008994918E-05
2024.08.25 12:00:00,1.27187549879E-05
2024.08.25 13:00:00,1.25496944747E-05
2024.08.25 14:00:00,1.2388624782E-05
2024.08.25 15:00:00,1.22173278214E-05
2024.08.25 16:00:00,1.20212525871E-05
2024.08.25 17:00:00,1.18195202958E-05
2024.08.25 18:00:00,1.1614349205E-05
2024.08.25 19:00:00,1.13819805847E-05
2024.08.25 20:00:00,1.11011022454E-05
2024.08.25 21:00:00,1.08041349449E-05
2024.08.25 22:00:00,1.05140552478E-05
2024.08.25 23:00:00,1.02620751932E-05
2024.08.26 00:00:00,1.00520028354E-05
2024.08.26 01:00:00,9.86480881693E-06
2024.08.26 02:00:00,9.69158099906E-06
2024.08.26 03:00:00,9.5424011306E-06
2024.08.26 04:00:00,9.42525002756E-06
2024.08.26 05:00:00,9.33127284952E-06
2024.08.26 06:00:00,9.24671348912E-06
2024.08.26 07:00:00,9.13770509214E-06
2024.08.26 08:00:00,8.94997629075E-06
2024.08.26 09:00:00,8.68322877068E-06
2024.08.26 10:00:00,8.4390721895E-06
2024.08.26 11:00:00,8.31100805954E-06
2024.08.26 12:00:00,8.23945174488E-06
2024.08.26 13:00:00,8.12172947917E-06
2024.08.26 14:00:00,7.97927987151E-06
2024.08.26 15:00:00,7.82413553679E-06
2024.08.26 16:00:00,7.67785604694E-06
2024.08.26 17:00:00,7.54444226914E-06
2024.08.26 18:00:00,7.44062708691E-06
2024.08.26 19:00:00,7.36560650694E-06
2024.08.26 20:00:00,7.28964823793E-06
2024.08.26 21:00:00,7.20089155948E-06
2024.08.26 22:00:00,7.10876065568E-06
2024.08.26 23:00:00,7.02319812262E-06
2024.08.27 00:00:00,6.9593443186E-06
2024.08.27 01:00:00,6.93039191901E-06
2024.08.27 02:00:00,6.94250275046E-06
2024.08.27 03:00:00,6.98548910805E-06
2024.08.27 04:00:00,7.07454501025E-06
2024.08.27 05:00:00,7.17979310139E-06
2024.08.27 06:00:00,7.29829071133E-06
2024.08.27 07:00:00,7.39132838135E-06
2024.08.27 08:00:00,7.49048422222E-06
2024.08.27 09:00:00,7.59747672419E-06
2024.08.27 10:00:00,7.70334190747E-06
2024.08.27 11:00:00,7.78966114012E-06
2024.08.27 12:00:00,7.83987343311E-06
2024.08.27 13:00:00,7.98132168711E-06
2024.08.27 14:00:00,8.30220233183E-06
2024.08.27 15:00:00,8.69177711138E-06
2024.08.27 16:00:00,9.09598929866E-06
2024.08.27 17:00:00,9.50160938373E-06
2024.08.27 18:00:00,9.81574339676E-06
2024.08.27 19:00:00,1.00499619293E-05
2024.08.27 20:00:00,1.02402291304E-05
2024.08.27 21:00:00,1.03813035821E-05
2024.08.27 22:00:00,1.05146846181E-05
2024.08.27 23:00:00,1.06375082396E-05
2024.08.28 00:00:00,1.07296573333E-05
2024.08.28 01:00:00,1.0784888218E-05
2024.08.28 02:00:00,1.08157773866E-05
2024.08.28 03:00:00,1.08325702968E-05
2024.08.28 04:00:00,1.08522708615E-05
2024.08.28 05:00:00,1.08868862299E-05
2024.08.28 06:00:00,1.0938698324E-05
2024.08.28 07:00:00,1.09891443572E-05
2024.08.28 08:00:00,1.1033966075E-05
2024.08.28 09:00:00,1.10781429612E-05
2024.08.28 10:00:00,1.1130009625E-05
2024.08.28 11:00:00,1.11899898911E-05
2024.08.28 12:00:00,1.12822744995E-05
2024.08.28 13:00:00,1.14200038297E-05
2024.08.28 14:00:00,1.15972952699E-05
2024.08.28 15:00:00,1.17655072245E-05
2024.08.28 16:00:00,1.18841098811E-05
2024.08.28 17:00:00,1.19385258586E-05
2024.08.28 18:00:00,1.19560299936E-05
2024.08.28 19:00:00,1.19337883007E-05
2024.08.28 20:00:00,1.18790494525E-05
2024.08.28 21:00:00,1.1833309145E-05
2024.08.28 22:00:00,1.18014922919E-05
2024.08.28 23:00:00,1.17827057693E-05
