Time [yyyy.MM.dd HH:mm:ss],dTR1 [g/m3]
2024.08.30 11:00:00,1.64810626302E-05
2024.08.30 12:00:00,1.64752782439E-05
2024.08.30 13:00:00,1.64562952705E-05
2024.08.30 14:00:00,1.64361354109E-05
2024.08.30 15:00:00,1.64165867318E-05
2024.08.30 16:00:00,1.6387366486E-05
2024.08.30 17:00:00,1.63812510436E-05
2024.08.30 18:00:00,1.63827953656E-05
2024.08.30 19:00:00,1.63708136824E-05
2024.08.30 20:00:00,1.63637450896E-05
2024.08.30 21:00:00,1.63625318237E-05
2024.08.30 22:00:00,1.63521999639E-05
2024.08.30 23:00:00,1.63417425938E-05
2024.08.31 00:00:00,1.63299373526E-05
2024.08.31 01:00:00,1.63172335306E-05
2024.08.31 02:00:00,1.63036256708E-05
2024.08.31 03:00:00,1.62843243743E-05
2024.08.31 04:00:00,1.6263258658E-05
2024.08.31 05:00:00,1.62452179211E-05
2024.08.31 06:00:00,1.62225969689E-05
2024.08.31 07:00:00,1.62058131536E-05
2024.08.31 08:00:00,1.61776770256E-05
2024.08.31 09:00:00,1.61584684975E-05
2024.08.31 10:00:00,1.6142061213E-05
2024.08.31 11:00:00,1.61173320521E-05
2024.08.31 12:00:00,1.61073403433E-05
2024.08.31 13:00:00,1.60824547493E-05
2024.08.31 14:00:00,1.60871113621E-05
2024.08.31 15:00:00,1.60715771926E-05
2024.08.31 16:00:00,1.60412546393E-05
2024.08.31 17:00:00,1.60161016538E-05
2024.08.31 18:00:00,1.59948376677E-05
2024.08.31 19:00:00,1.59787359735E-05
2024.08.31 20:00:00,1.59670744324E-05
2024.08.31 21:00:00,1.59614010045E-05
2024.08.31 22:00:00,1.59488572535E-05
2024.08.31 23:00:00,1.59383343998E-05
2024.09.01 00:00:00,1.59248138516E-05
2024.09.01 01:00:00,1.59047103807E-05
2024.09.01 02:00:00,1.58870407176E-05
2024.09.01 03:00:00,1.58718994498E-05
2024.09.01 04:00:00,1.58506554726E-05
2024.09.01 05:00:00,1.58335333253E-05
2024.09.01 06:00:00,1.58117818501E-05
2024.09.01 07:00:00,1.58029997692E-05
2024.09.01 08:00:00,1.57819740707E-05
2024.09.01 09:00:00,1.57574759214E-05
2024.09.01 10:00:00,1.57519225468E-05
2024.09.01 11:00:00,1.57235172082E-05
2024.09.01 12:00:00,1.56983896886E-05
2024.09.01 13:00:00,1.5691806766E-05
2024.09.01 14:00:00,1.56943078764E-05
2024.09.01 15:00:00,1.56749538291E-05
2024.09.01 16:00:00,1.56641799549E-05
2024.09.01 17:00:00,1.56480018632E-05
2024.09.01 18:00:00,1.56334208441E-05
2024.09.01 19:00:00,1.56151236297E-05
2024.09.01 20:00:00,1.55983179866E-05
2024.09.01 21:00:00,1.55795696628E-05
2024.09.01 22:00:00,1.5555839127E-05
2024.09.01 23:00:00,1.55376037583E-05
2024.09.02 00:00:00,1.55238230946E-05
2024.09.02 01:00:00,1.55114066729E-05
2024.09.02 02:00:00,1.55025318236E-05
2024.09.02 03:00:00,1.54958652274E-05
2024.09.02 04:00:00,1.54910594574E-05
2024.09.02 05:00:00,1.54814988491E-05
2024.09.02 06:00:00,1.54707213369E-05
2024.09.02 07:00:00,1.54576664499E-05
2024.09.02 08:00:00,1.54447006935E-05
2024.09.02 09:00:00,1.54306017066E-05
2024.09.02 10:00:00,1.54052468133E-05
2024.09.02 11:00:00,1.53838063852E-05
2024.09.02 12:00:00,1.53673099703E-05
