Time [yyyy.MM.dd HH:mm:ss],NO3 [gN/m3]
2024.09.29 04:00:00,1.42224926094E-05
2024.09.29 05:00:00,1.42372855407E-05
2024.09.29 06:00:00,1.4257327166E-05
2024.09.29 07:00:00,1.4275527974E-05
2024.09.29 08:00:00,1.42938970384E-05
2024.09.29 09:00:00,1.43142924571E-05
2024.09.29 10:00:00,1.43352935993E-05
2024.09.29 11:00:00,1.4353710867E-05
2024.09.29 12:00:00,1.43637771544E-05
2024.09.29 13:00:00,1.43697752719E-05
2024.09.29 14:00:00,1.43793531606E-05
2024.09.29 15:00:00,1.43922743518E-05
2024.09.29 16:00:00,1.44020614243E-05
2024.09.29 17:00:00,1.44050663948E-05
2024.09.29 18:00:00,1.44031891978E-05
2024.09.29 19:00:00,1.43989600474E-05
2024.09.29 20:00:00,1.43970464705E-05
2024.09.29 21:00:00,1.44017676575E-05
2024.09.29 22:00:00,1.44133191498E-05
2024.09.29 23:00:00,1.44254181578E-05
2024.09.30 00:00:00,1.44402865772E-05
2024.09.30 01:00:00,1.44568830365E-05
2024.09.30 02:00:00,1.44752311826E-05
2024.09.30 03:00:00,1.44947498484E-05
2024.09.30 04:00:00,1.45142121255E-05
2024.09.30 05:00:00,1.4531726265E-05
2024.09.30 06:00:00,1.45500553117E-05
2024.09.30 07:00:00,1.45681606227E-05
2024.09.30 08:00:00,1.45862795762E-05
2024.09.30 09:00:00,1.46032634802E-05
2024.09.30 10:00:00,1.46155980474E-05
2024.09.30 11:00:00,1.46215506902E-05
2024.09.30 12:00:00,1.46241281982E-05
2024.09.30 13:00:00,1.46258607856E-05
2024.09.30 14:00:00,1.46279098772E-05
2024.09.30 15:00:00,1.4630422811E-05
2024.09.30 16:00:00,1.46326883623E-05
2024.09.30 17:00:00,1.46343490997E-05
2024.09.30 18:00:00,1.46332777149E-05
2024.09.30 19:00:00,1.46295533341E-05
2024.09.30 20:00:00,1.46242136907E-05
2024.09.30 21:00:00,1.46188103827E-05
2024.09.30 22:00:00,1.46185802805E-05
2024.09.30 23:00:00,1.46264528667E-05
2024.10.01 00:00:00,1.46319180203E-05
2024.10.01 01:00:00,1.46375532495E-05
2024.10.01 02:00:00,1.46452130139E-05
2024.10.01 03:00:00,1.46549518831E-05
2024.10.01 04:00:00,1.46719003169E-05
2024.10.01 05:00:00,1.46938600665E-05
2024.10.01 06:00:00,1.47133096107E-05
2024.10.01 07:00:00,1.47304517668E-05
2024.10.01 08:00:00,1.47444270624E-05
2024.10.01 09:00:00,1.47513619595E-05
2024.10.01 10:00:00,1.47527462104E-05
2024.10.01 11:00:00,1.47534465214E-05
2024.10.01 12:00:00,1.47558012031E-05
2024.10.01 13:00:00,1.47585251398E-05
2024.10.01 14:00:00,1.47626669786E-05
2024.10.01 15:00:00,1.47669197759E-05
2024.10.01 16:00:00,1.47702048707E-05
2024.10.01 17:00:00,1.47714490595E-05
2024.10.01 18:00:00,1.47657137859E-05
2024.10.01 19:00:00,1.47592027133E-05
2024.10.01 20:00:00,1.47577020471E-05
2024.10.01 21:00:00,1.47629089042E-05
2024.10.01 22:00:00,1.47677237692E-05
2024.10.01 23:00:00,1.47759847096E-05
2024.10.02 00:00:00,1.47865821418E-05
2024.10.02 01:00:00,1.48014969454E-05
2024.10.02 02:00:00,1.48148465087E-05
2024.10.02 03:00:00,1.48238677866E-05
2024.10.02 04:00:00,1.48302960952E-05
2024.10.02 05:00:00,1.48353710756E-05
2024.10.02 06:00:00,1.48396602526E-05
2024.10.02 07:00:00,1.48432263813E-05
2024.10.02 08:00:00,1.48463068399E-05
2024.10.02 09:00:00,1.48492490553E-05
2024.10.02 10:00:00,1.48545695993E-05
2024.10.02 11:00:00,1.48646067828E-05
2024.10.02 12:00:00,1.48822246047E-05
2024.10.02 13:00:00,1.49015195348E-05
2024.10.02 14:00:00,1.49176503328E-05
2024.10.02 15:00:00,1.49281577251E-05
2024.10.02 16:00:00,1.49308880282E-05
2024.10.02 17:00:00,1.49306206367E-05
2024.10.02 18:00:00,1.49301667989E-05
2024.10.02 19:00:00,1.49287780005E-05
2024.10.02 20:00:00,1.49236893776E-05
2024.10.02 21:00:00,1.4914959138E-05
2024.10.02 22:00:00,1.49041061377E-05
2024.10.02 23:00:00,1.48954795804E-05
2024.10.03 00:00:00,1.48899644046E-05
2024.10.03 01:00:00,1.48855233419E-05
2024.10.03 02:00:00,1.48812760017E-05
2024.10.03 03:00:00,1.48753288158E-05
2024.10.03 04:00:00,1.48675217133E-05
2024.10.03 05:00:00,1.48606504808E-05
2024.10.03 06:00:00,1.48553363033E-05
2024.10.03 07:00:00,1.48516837726E-05
2024.10.03 08:00:00,1.48487051774E-05
2024.10.03 09:00:00,1.48457183968E-05
2024.10.03 10:00:00,1.48422786879E-05
2024.10.03 11:00:00,1.48361505126E-05
2024.10.03 12:00:00,1.48247891048E-05
2024.10.03 13:00:00,1.48144863488E-05
2024.10.03 14:00:00,1.48096241901E-05
2024.10.03 15:00:00,1.48114831973E-05
2024.10.03 16:00:00,1.48101744344E-05
2024.10.03 17:00:00,1.48115987031E-05
2024.10.03 18:00:00,1.48150102177E-05
2024.10.03 19:00:00,1.4819511307E-05
2024.10.03 20:00:00,1.48236158566E-05
2024.10.03 21:00:00,1.48267527038E-05
2024.10.03 22:00:00,1.48297121996E-05
2024.10.03 23:00:00,1.48288017954E-05
2024.10.04 00:00:00,1.48271356011E-05
2024.10.04 01:00:00,1.48254284795E-05
2024.10.04 02:00:00,1.48249782796E-05
2024.10.04 03:00:00,1.48257595356E-05
